time,lam_star_Fx,lam_star_Fy,lam_star_Fz,lam_star_Tx,lam_star_Ty,lam_star_Tz,meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,men_tas_Tz,v_final_Fx,v_final_Fy,v_final_Fz,v_final_Tx,v_final_Ty,v_final_Tz,v_object_x
1757905666.747909,0.0,-12.262464527326602,0.0,0.0,0.0,0.0,2.2038632063552304,-9.436412685863196,4.381994154846006,2.398984038906629,-0.4631587040446232,-3.010403786658677,0.0,-0.0028260518414634055,0.0,0.0,0.0,0.0,0.0
1757905666.807485,0.0,-12.308513511524644,0.0,0.0,0.0,0.0,2.3961091794086475,-9.654119733953213,4.300997742209961,2.5565376311782755,-0.3365890459227971,-2.9941469952344377,0.0,-0.002654393777571432,0.0,0.0,0.0,0.0,0.0
1757905666.8668985,0.0,-12.321357908375816,0.0,0.0,0.0,0.0,2.2556472482613956,-9.627375170551318,4.38207635766631,2.497491035554067,-0.4419961650227045,-3.0460920421296693,0.0,-0.0026939827378244987,0.0,0.0,0.0,0.0,0.0
1757905666.9173985,0.0,-12.373409783719932,0.0,0.0,0.0,0.0,2.3333060389527795,-9.805133096904383,4.364846626941602,2.5888109941418387,-0.3915157392804886,-3.0793572522072767,0.0,-0.0025682766868155493,0.0,0.0,0.0,0.0,0.0
1757905666.9772708,0.0,-12.387853366654369,0.0,0.0,0.0,0.0,2.4020692971669417,-9.695276185783678,4.333992253916095,2.5451997966463695,-0.3483035288922113,-3.0002627460267237,0.0,-0.002692577180870691,0.0,0.0,0.0,0.0,0.0
1757905667.0369081,0.0,-12.27060809581037,0.0,0.0,0.0,0.0,2.327625195250129,-9.505162758093372,4.321228139891659,2.472312695478177,-0.3774086815526932,-2.9601712268792886,0.0,-0.002765445337716999,0.0,0.0,0.0,0.0,0.0
1757905667.087009,0.0,-12.34393025700212,0.0,0.0,0.0,0.0,2.4031959027424477,-9.249217171930855,4.313266479525593,2.3530806318783495,-0.33615794168623697,-2.8219771801789526,0.0,-0.0030947130850712645,0.0,0.0,0.0,0.0,0.0
1757905667.1476066,0.0,-12.326672829286434,0.0,0.0,0.0,0.0,2.3037400888329693,-9.453951349462166,4.359389829958639,2.445983955143214,-0.4059871978077709,-2.950359159607798,0.0,-0.002872721479824268,0.0,0.0,0.0,0.0,0.0
1757905667.206922,0.0,-12.352081731123025,0.0,0.0,0.0,0.0,2.4571507092246447,-9.528688027200598,4.286518177604259,2.515298109694591,-0.30856133634609934,-2.890007518364351,0.0,-0.0028233937039224273,0.0,0.0,0.0,0.0,0.0
1757905667.256958,0.0,-12.348092681777946,0.0,0.0,0.0,0.0,2.2818480148872142,-9.269968352604915,4.380551620218597,2.335999277889072,-0.4323359221049122,-2.8836979149357846,0.0,-0.003078124329173031,0.0,0.0,0.0,0.0,0.0
1757905667.316937,0.0,-12.390164385704605,0.0,0.0,0.0,0.0,2.354468083664024,-9.187900730358677,4.361085622155646,2.301719808853607,-0.38495440351462723,-2.8155188337617654,0.0,-0.003202263655345927,0.0,0.0,0.0,0.0,0.0
1757905667.3774924,0.0,-12.355823573034392,0.0,0.0,0.0,0.0,2.384621075881291,-9.242992935033733,4.32899555455248,2.354920022580781,-0.3604537684279479,-2.8241008422346603,0.0,-0.0031128306380006593,0.0,0.0,0.0,0.0,0.0
1757905667.4368637,0.0,-12.392568924041608,0.0,0.0,0.0,0.0,2.4125435576973078,-9.08230482370651,4.330329768984425,2.2769825237292243,-0.339707552288591,-2.745514307087813,0.0,-0.0033102641003350986,0.0,0.0,0.0,0.0,0.0
