time,lam_star_Fx,lam_star_Fy,lam_star_Fz,lam_star_Tx,lam_star_Ty,lam_star_Tz,meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,meas_Tz,v_final_Fx,v_final_Fy,v_final_Fz,v_final_Tx,v_final_Ty,v_final_Tz
1757904958.4327047,-12.594889836755222,0.0,0.0,0.0,0.0,0.0,-11.829999999999998,0.5300000000000011,-5.01,0.28700000000000003,0.761,-0.055,-0.0038244491837761173,0.0,0.0,0.0,0.0,0.0
1757904958.4925895,-12.53220850448954,0.0,0.0,0.0,0.0,0.0,-12.43,0.16999999999999993,-5.01,0.258,0.782,-0.033,-0.0005110425224477044,0.0,0.0,0.0,0.0,0.0
1757904958.5433393,-9.210659585502006,0.0,0.0,0.0,0.0,0.0,-13.489999999999998,-0.629999999999999,-3.63,0.254,0.776,-0.037,0.021396702072489966,0.0,0.0,0.0,0.0,0.0
1757904958.602948,-11.109736720552833,0.0,0.0,0.0,0.0,0.0,-12.55,-0.6899999999999995,-4.390000000000001,0.264,0.796,-0.048,0.007201316397235837,0.0,0.0,0.0,0.0,0.0
1757904958.662662,-11.291645141430898,0.0,0.0,0.0,0.0,0.0,-12.149999999999999,-0.4900000000000002,-4.49,0.27,0.782,-0.013999999999999999,0.004291774292845503,0.0,0.0,0.0,0.0,0.0
1757904958.7226596,-9.775799200065434,0.0,0.0,0.0,0.0,0.0,-11.07,-1.549999999999999,-3.59,0.239,0.797,-0.011999999999999997,0.006471003999672834,0.0,0.0,0.0,0.0,0.0
1757904958.7729626,-9.525032808342445,0.0,0.0,0.0,0.0,0.0,-11.169999999999998,0.009999999999999787,-3.81,0.273,0.804,-0.023999999999999994,0.008224835958287767,0.0,0.0,0.0,0.0,0.0
1757904958.8326528,-10.959984032835083,0.0,0.0,0.0,0.0,0.0,-12.149999999999999,-0.34999999999999964,-4.37,0.275,0.771,-0.018000000000000002,0.00595007983582458,0.0,0.0,0.0,0.0,0.0
1757904958.882689,-10.88146359641018,0.0,0.0,0.0,0.0,0.0,-11.43,-0.15000000000000036,-4.35,0.263,0.815,-0.037,0.0027426820179490986,0.0,0.0,0.0,0.0,0.0
1757904958.942935,-12.384112806333764,0.0,0.0,0.0,0.0,0.0,-11.189999999999998,0.19000000000000128,-4.949999999999999,0.257,0.8360000000000001,-0.03,-0.005970564031668833,0.0,0.0,0.0,0.0,0.0
1757904959.0028112,-10.69164393346505,0.0,0.0,0.0,0.0,0.0,-10.829999999999998,-0.629999999999999,-4.23,0.242,0.797,-0.04,0.0006917803326747407,0.0,0.0,0.0,0.0,0.0
1757904959.0626876,-8.729332735094934,0.0,0.0,0.0,0.0,0.0,-9.73,-0.10999999999999943,-3.4899999999999998,0.259,0.8140000000000001,-0.042,0.005003336324525333,0.0,0.0,0.0,0.0,0.0
1757904959.1127288,-14.043726357345474,0.0,0.0,0.0,0.0,0.0,-10.27,-0.28999999999999915,-5.609999999999999,0.265,0.8049999999999999,-0.037,-0.01886863178672737,0.0,0.0,0.0,0.0,0.0
1757904959.1627972,-7.739589782410952,0.0,0.0,0.0,0.0,0.0,-10.59,-0.1899999999999995,-3.09,0.28,0.777,-0.026999999999999996,0.014252051087945241,0.0,0.0,0.0,0.0,0.0
1757904959.2226403,-12.24157873805499,0.0,0.0,0.0,0.0,0.0,-11.029999999999998,-0.5099999999999998,-4.87,0.271,0.8069999999999999,-0.032,-0.006057893690274963,0.0,0.0,0.0,0.0,0.0
1757904959.2727032,-10.481710261212145,0.0,0.0,0.0,0.0,0.0,-9.93,0.15000000000000036,-4.1899999999999995,0.257,0.833,-0.047,-0.002758551306060726,0.0,0.0,0.0,0.0,0.0
1757904959.3326561,-8.541150390901684,0.0,0.0,0.0,0.0,0.0,-10.989999999999998,0.21000000000000085,-3.41,0.268,0.746,-0.013999999999999999,0.01224424804549157,0.0,0.0,0.0,0.0,0.0
1757904959.382657,-10.292290804286477,0.0,0.0,0.0,0.0,0.0,-10.89,-0.46999999999999886,-4.09,0.25,0.769,-0.012999999999999998,0.0029885459785676184,0.0,0.0,0.0,0.0,0.0
1757904959.4326725,-11.470887062472546,0.0,0.0,0.0,0.0,0.0,-11.09,-0.41000000000000014,-4.57,0.28,0.8240000000000001,-0.031,-0.001904435312362729,0.0,0.0,0.0,0.0,0.0
1757904959.4826748,-11.316856895799292,0.0,0.0,0.0,0.0,0.0,-11.309999999999999,-0.8300000000000001,-4.449999999999999,0.261,0.8029999999999999,-0.022000000000000006,-3.428447899646692e-05,0.0,0.0,0.0,0.0,0.0
1757904959.533526,-10.366592979373694,0.0,0.0,0.0,0.0,0.0,-12.849999999999998,-0.5499999999999989,-4.109999999999999,0.273,0.773,-0.034,0.01241703510313152,0.0,0.0,0.0,0.0,0.0
1757904959.5926304,-8.465296805192361,0.0,0.0,0.0,0.0,0.0,-10.149999999999999,-0.33000000000000007,-3.37,0.255,0.779,-0.023999999999999994,0.008423515974038188,0.0,0.0,0.0,0.0,0.0
1757904959.6427412,-10.024781793136448,0.0,0.0,0.0,0.0,0.0,-10.689999999999998,-1.049999999999999,-3.87,0.246,0.786,-0.035,0.0033260910343177485,0.0,0.0,0.0,0.0,0.0
1757904959.704016,-11.878394251749688,0.0,0.0,0.0,0.0,0.0,-10.689999999999998,-0.4499999999999993,-4.73,0.239,0.779,-0.028999999999999998,-0.0059419712587484505,0.0,0.0,0.0,0.0,0.0
1757904959.7626545,-12.630568079069127,0.0,0.0,0.0,0.0,0.0,-10.95,-0.15000000000000036,-5.05,0.274,0.788,-0.054,-0.008402840395345636,0.0,0.0,0.0,0.0,0.0
1757904959.8127172,-9.702641392940379,0.0,0.0,0.0,0.0,0.0,-10.79,-0.4900000000000002,-3.85,0.258,0.8069999999999999,-0.047,0.005436793035298102,0.0,0.0,0.0,0.0,0.0
1757904959.8728156,-11.575026997808685,0.0,0.0,0.0,0.0,0.0,-12.329999999999998,-0.4299999999999997,-4.609999999999999,0.23500000000000001,0.845,-0.007000000000000006,0.0037748650109565673,0.0,0.0,0.0,0.0,0.0
1757904959.9326577,-12.611552243875451,0.0,0.0,0.0,0.0,0.0,-12.649999999999999,-0.5899999999999999,-5.01,0.243,0.821,-0.039,0.00019223878062273769,0.0,0.0,0.0,0.0,0.0
1757904959.9826727,-10.943776770384162,0.0,0.0,0.0,0.0,0.0,-10.93,0.4900000000000002,-4.35,0.272,0.8109999999999999,-0.033,-6.888385192080904e-05,0.0,0.0,0.0,0.0,0.0
1757904960.0335453,-11.591861369081325,0.0,0.0,0.0,0.0,0.0,-12.489999999999998,0.25,-4.63,0.269,0.835,-0.03,0.004490693154593366,0.0,0.0,0.0,0.0,0.0
1757904960.0926468,-9.43060178355549,0.0,0.0,0.0,0.0,0.0,-10.189999999999998,-1.33,-3.53,0.234,0.8200000000000001,-0.033,0.0037969910822225382,0.0,0.0,0.0,0.0,0.0
1757904960.142722,-12.792820252000727,0.0,0.0,0.0,0.0,0.0,-10.629999999999999,-0.2699999999999996,-5.109999999999999,0.27,0.829,-0.032,-0.01081410126000364,0.0,0.0,0.0,0.0,0.0
1757904960.1928577,-11.391060091141647,0.0,0.0,0.0,0.0,0.0,-10.629999999999999,-0.4900000000000002,-4.529999999999999,0.276,0.798,-0.023000000000000007,-0.0038053004557082382,0.0,0.0,0.0,0.0,0.0
1757904960.252663,-11.910971832726329,0.0,0.0,0.0,0.0,0.0,-12.009999999999998,-0.3699999999999992,-4.75,0.241,0.788,-0.045,0.0004951408363683462,0.0,0.0,0.0,0.0,0.0
1757904960.3126507,-12.084339038606952,0.0,0.0,0.0,0.0,0.0,-10.89,-0.1899999999999995,-4.83,0.245,0.797,-0.023000000000000007,-0.005971695193034758,0.0,0.0,0.0,0.0,0.0
1757904960.3626552,-9.246147846535875,0.0,0.0,0.0,0.0,0.0,-11.369999999999997,-0.25,-3.69,0.25,0.764,-0.035,0.010619260767320613,0.0,0.0,0.0,0.0,0.0
1757904960.4126713,-11.629542123402793,0.0,0.0,0.0,0.0,0.0,-10.709999999999997,-0.4499999999999993,-4.63,0.261,0.784,-0.033,-0.004597710617013977,0.0,0.0,0.0,0.0,0.0
1757904960.4726918,-11.243053410884427,0.0,0.0,0.0,0.0,0.0,-11.309999999999999,0.6500000000000004,-4.449999999999999,0.266,0.794,-0.054,0.0003347329455778603,0.0,0.0,0.0,0.0,0.0
1757904960.5326614,-9.999812498242152,0.0,0.0,0.0,0.0,0.0,-11.869999999999997,-0.629999999999999,-3.9499999999999997,0.249,0.789,-0.022000000000000006,0.009350937508789228,0.0,0.0,0.0,0.0,0.0
1757904960.5828822,-11.97627863737313,0.0,0.0,0.0,0.0,0.0,-10.89,0.07000000000000028,-4.79,0.258,0.747,-0.031,-0.005431393186865643,0.0,0.0,0.0,0.0,0.0
1757904960.63295,-8.882074645036484,0.0,0.0,0.0,0.0,0.0,-11.129999999999999,-0.5499999999999989,-3.51,0.262,0.776,-0.026999999999999996,0.011239626774817576,0.0,0.0,0.0,0.0,0.0
1757904960.6926699,-10.072301127349201,0.0,0.0,0.0,0.0,0.0,-9.309999999999999,-0.3899999999999988,-4.01,0.261,0.812,-0.024999999999999994,-0.003811505636746011,0.0,0.0,0.0,0.0,0.0
1757904960.742967,-9.060698096725218,0.0,0.0,0.0,0.0,0.0,-9.95,0.7300000000000004,-3.55,0.261,0.787,-0.008999999999999994,0.004446509516373904,0.0,0.0,0.0,0.0,0.0
