time,lambda_left_fx,lambda_left_fy,lambda_left_fz,lambda_right_fx,lambda_right_fy,lambda_right_fz
9.75783634185791,5.0,-5.0,-1.1276594360599352,-5.0,5.0,1.1276594360599352
9.785363674163818,5.0,5.0,-0.2640958498543596,-5.0,-5.0,0.26409584985435963
9.817191123962402,-4.205623051430144,-5.0,-5.0,4.205623051430142,5.0,5.0
9.849260807037354,-5.0,-5.0,1.1370617306131963,5.0,5.0,-1.1370617306131958
9.880972623825073,-5.0,5.0,-0.29270227783441616,5.0,-5.0,0.2927022778344161
9.91238808631897,2.0635219474166555,-5.0,5.0,-2.0635219474166546,5.0,-5.0
9.944478750228882,5.0,-5.0,-1.1274982340402724,-5.0,5.0,1.1274982340402722
9.97471308708191,5.0,5.0,-0.2638837565614884,-5.0,-5.0,0.26388375656148827
10.004563570022583,-4.204621057556803,-5.0,-5.0,4.204621057556803,5.0,5.0
10.035482168197632,-5.0,-5.0,1.1368266010633203,5.0,5.0,-1.1368266010633208
10.063725233078003,-5.0,5.0,-0.29285356390915596,5.0,-5.0,0.2928535639091559
10.0955491065979,2.0630274666474513,-5.0,5.0,-2.0630274666474513,5.0,-5.0
10.125038146972656,5.0,-5.0,-1.1273369736353478,-5.0,5.0,1.127336973635348
10.155118942260742,5.0,5.0,-0.26367164476311344,-5.0,-5.0,0.26367164476311356
10.184175968170166,-4.20361885253585,-5.0,-5.0,4.20361885253585,5.0,5.0
10.214602708816528,-5.0,-5.0,1.1365914436883164,5.0,5.0,-1.1365914436883167
10.241525888442993,-5.0,5.0,-0.29300490682056796,5.0,-5.0,0.29300490682056796
10.270612716674805,2.062533027367403,-5.0,5.0,-2.062533027367402,5.0,-5.0
10.302427291870117,5.0,-5.0,-1.127175654835733,-5.0,5.0,1.1271756548357328
10.332808494567871,5.0,5.0,-0.26345951445931953,-5.0,-5.0,0.2634595144593196
10.367395877838135,-4.202616436283422,-5.0,-5.0,4.202616436283423,5.0,5.0
10.400907278060913,-5.0,-5.0,1.1363562584893174,5.0,5.0,-1.1363562584893172
10.435620307922363,-5.0,5.0,-0.29315630657536096,5.0,-5.0,0.29315630657536096
10.466814994812012,2.0620386296594533,-5.0,5.0,-2.0620386296594533,5.0,-5.0
10.499716758728027,5.0,-5.0,-1.1270142776312755,-5.0,5.0,1.1270142776312757
10.531823873519897,5.0,5.0,-0.263247365650241,-5.0,-5.0,0.263247365650241
10.564431428909302,-4.201613808715196,-5.0,-5.0,4.201613808715196,5.0,5.0
10.59708857536316,-5.0,-5.0,1.1361210454671848,5.0,5.0,-1.1361210454671848
10.62773585319519,-5.0,5.0,-0.29330776318056767,5.0,-5.0,0.29330776318056767
10.658923625946045,2.061544273606828,-5.0,5.0,-2.061544273606827,5.0,-5.0
10.689372301101685,5.0,-5.0,-1.1268528420125148,-5.0,5.0,1.1268528420125148
10.720246315002441,5.0,5.0,-0.2630351983362829,-5.0,-5.0,0.26303519833628286
10.754121780395508,-4.20061096974758,-5.0,-5.0,4.200610969747579,5.0,5.0
10.782201051712036,-5.0,-5.0,1.1358858046232116,5.0,5.0,-1.1358858046232116
10.811387300491333,-5.0,5.0,-0.29345927664293797,5.0,-5.0,0.29345927664293786
10.8419930934906,2.061049959292534,-5.0,5.0,-2.061049959292533,5.0,-5.0
10.873921155929565,5.0,-5.0,-1.1266913479698981,-5.0,5.0,1.1266913479698977
10.904317617416382,5.0,5.0,-0.2628230125177385,-5.0,-5.0,0.26282301251773854
10.937642574310303,-4.199607919295898,-5.0,-5.0,4.199607919295898,5.0,5.0
11.10255241394043,-5.0,-5.0,1.1356505359583688,5.0,5.0,-1.135650535958369
11.155099391937256,-5.0,5.0,-0.2936108469693043,5.0,-5.0,0.29361084696930423
11.186827659606934,2.060555686800033,-5.0,5.0,-2.060555686800033,5.0,-5.0
11.21784257888794,5.0,-5.0,-1.1265297954935363,-5.0,5.0,1.1265297954935363
11.24985647201538,5.0,5.0,-0.26261080819469695,-5.0,-5.0,0.26261080819469684
11.280944108963013,-4.198604657275851,-5.0,-5.0,4.198604657275851,5.0,5.0
11.311179637908936,-5.0,-5.0,1.1354152394736468,5.0,5.0,-1.1354152394736474
11.340762853622437,-5.0,5.0,-0.2937624741668698,5.0,-5.0,0.29376247416686974
11.370279788970947,2.0600614562125124,-5.0,5.0,-2.0600614562125124,5.0,-5.0
11.401271104812622,5.0,-5.0,-1.126368184573773,-5.0,5.0,1.1263681845737725
11.431155920028687,5.0,5.0,-0.262398585367548,-5.0,-5.0,0.26239858536754795
11.461817502975464,-4.197601183603263,-5.0,-5.0,4.197601183603262,5.0,5.0
11.48844027519226,-5.0,-5.0,1.1351799151702533,5.0,5.0,-1.1351799151702533
11.523022651672363,-5.0,5.0,-0.29391415824235095,5.0,-5.0,0.29391415824235095
11.554087162017822,2.0595672676135415,-5.0,5.0,-2.05956726761354,5.0,-5.0
11.584499835968018,5.0,-5.0,-1.126206515200715,-5.0,5.0,1.1262065152007148
11.615180253982544,5.0,5.0,-0.2621863440364574,-5.0,-5.0,0.2621863440364574
11.64316701889038,-4.1965974981925225,-5.0,-5.0,4.1965974981925225,5.0,5.0
11.669238090515137,-5.0,-5.0,1.1349445630492252,5.0,5.0,-1.1349445630492248
11.702418088912964,-5.0,5.0,-0.2940658992026062,5.0,-5.0,0.2940658992026061
11.735305786132812,2.0590731210869277,-5.0,5.0,-2.0590731210869273,5.0,-5.0
11.76804494857788,5.0,-5.0,-1.126044787365115,-5.0,5.0,1.1260447873651152
11.799452543258667,5.0,5.0,-0.2619740842018094,-5.0,-5.0,0.2619740842018093
11.828603744506836,-4.195593600959798,-5.0,-5.0,4.195593600959798,5.0,5.0
11.858171701431274,-5.0,-5.0,1.1347091831116747,5.0,5.0,-1.1347091831116747
11.886367082595825,-5.0,5.0,-0.2942176970544222,5.0,-5.0,0.29421769705442213
11.919108390808105,2.05857901671651,-5.0,5.0,-2.058579016716511,5.0,-5.0
11.950186014175415,5.0,-5.0,-1.1258830010567078,-5.0,5.0,1.1258830010567076
11.982166290283203,5.0,5.0,-0.26176180586357456,-5.0,-5.0,0.26176180586357445
12.006628513336182,-4.194589491819007,-5.0,-5.0,4.1945894918190065,5.0,5.0
12.035266637802124,-5.0,-5.0,1.13447377535844,5.0,5.0,-1.1344737753584402
12.0644052028656,-5.0,5.0,-0.2943695518048399,5.0,-5.0,0.29436955180484
12.095364809036255,2.058084954586069,-5.0,5.0,-2.058084954586069,5.0,-5.0
12.140639066696167,5.0,-5.0,-1.1257211562662024,-5.0,5.0,1.1257211562662024
12.174492835998535,5.0,5.0,-0.26154950902234697,-5.0,-5.0,0.2615495090223468
12.20593523979187,-4.193585170686106,-5.0,-5.0,4.193585170686106,5.0,5.0
12.23489761352539,-5.0,-5.0,1.134238339790799,5.0,5.0,-1.1342383397907991
12.266106605529785,-5.0,5.0,-0.2945214634608497,5.0,-5.0,0.2945214634608497
12.295034885406494,2.0575909347797436,-5.0,5.0,-2.057590934779744,5.0,-5.0
12.323490619659424,5.0,-5.0,-1.1255592529836211,-5.0,5.0,1.1255592529836207
12.353736400604248,5.0,5.0,-0.2613371936783221,-5.0,-5.0,0.26133719367832203
12.383846282958984,-4.192580637474174,-5.0,-5.0,4.192580637474175,5.0,5.0
12.417847871780396,-5.0,-5.0,1.1340028764096843,5.0,5.0,-1.1340028764096848
12.447486639022827,-5.0,5.0,-0.2946734320291149,5.0,-5.0,0.29467343202911483
12.479366302490234,2.057096957381732,-5.0,5.0,-2.0570969573817317,5.0,-5.0
12.506752490997314,5.0,-5.0,-1.1253972911994405,-5.0,5.0,1.1253972911994403
12.536871671676636,5.0,5.0,-0.26112485983160505,-5.0,-5.0,0.26112485983160505
12.566281795501709,-4.191575892099208,-5.0,-5.0,4.191575892099208,5.0,5.0
12.594851016998291,-5.0,-5.0,1.1337673852163748,5.0,5.0,-1.133767385216375
12.624577522277832,-5.0,5.0,-0.29482545751667905,5.0,-5.0,0.294825457516679
12.653842449188232,2.056603022476365,-5.0,5.0,-2.056603022476364,5.0,-5.0
12.684786558151245,5.0,-5.0,-1.1252352709037614,-5.0,5.0,1.1252352709037614
12.718955278396606,5.0,5.0,-0.2609125074825362,-5.0,-5.0,0.2609125074825361
12.750310182571411,-4.190570934474855,-5.0,-5.0,4.190570934474854,5.0,5.0
12.781331539154053,-5.0,-5.0,1.1335318662116018,5.0,5.0,-1.133531866211602
12.81397533416748,-5.0,5.0,-0.2949775399303915,5.0,-5.0,0.2949775399303915
12.843387126922607,2.056109130147972,-5.0,5.0,-2.0561091301479713,5.0,-5.0
12.876922845840454,5.0,-5.0,-1.1250731920869412,-5.0,5.0,1.125073192086941
12.909025192260742,5.0,5.0,-0.2607001366313621,-5.0,-5.0,0.2607001366313621
12.94202184677124,-4.189565764515308,-5.0,-5.0,4.189565764515308,5.0,5.0
12.978397130966187,-5.0,-5.0,1.133296319396673,5.0,5.0,-1.1332963193966725
13.011605501174927,-5.0,5.0,-0.2951296792770079,5.0,-5.0,0.29512967927700795
